X;name.for.phylo;Family;Genus;Translation;Symbol
4565;Indigofera_kirilowii;Fabaceae;Indigofera;Fabaceae.undiff;INKIC2
4566;Inga_laurina;Fabaceae;Inga;Fabaceae.undiff;INLA
4567;Indigofera_lindheimeriana;Fabaceae;Indigofera;Fabaceae.undiff;INLI
4568;Indigofera_miniata;Fabaceae;Indigofera;Fabaceae.undiff;INMI
4569;Inga_nobilis;Fabaceae;Inga;Fabaceae.undiff;INNO
4570;Inga_nobilis;Fabaceae;Inga;Fabaceae.undiff;INNOQ
4571;Indigofera_nummulariifolia;Fabaceae;Indigofera;Fabaceae.undiff;INNU
4572;Indigofera_oxycarpa;Fabaceae;Indigofera;Fabaceae.undiff;INOX
4573;Indigofera_parviflora;Fabaceae;Indigofera;Fabaceae.undiff;INPA
4574;Indigofera_parodiana;Fabaceae;Indigofera;Fabaceae.undiff;INPA2
4575;Indigofera_pilosa;Fabaceae;Indigofera;Fabaceae.undiff;INPI
4576;Indigofera_praticola;Fabaceae;Indigofera;Fabaceae.undiff;INPR2
4577;Indigofera_pretoriana;Fabaceae;Indigofera;Fabaceae.undiff;INPR3
4578;Indigofera_pseudotinctoria;Fabaceae;Indigofera;Fabaceae.undiff;INPS2
4579;Indigofera_rautanenii;Fabaceae;Indigofera;Fabaceae.undiff;INRA3
4580;Indigofera_schimperi;Fabaceae;Indigofera;Fabaceae.undiff;INSC2
4581;Indigofera_schinzii;Fabaceae;Indigofera;Fabaceae.undiff;INSC3
4582;Indigofera_sessilifolia;Fabaceae;Indigofera;Fabaceae.undiff;INSE
4583;Indigofera_sphaerocarpa;Fabaceae;Indigofera;Fabaceae.undiff;INSP
4584;Indigofera_suffruticosa;Fabaceae;Indigofera;Fabaceae.undiff;INSU
4585;Indigofera_tinctoria;Fabaceae;Indigofera;Fabaceae.undiff;INTI
4586;Indigofera_trita;Fabaceae;Indigofera;Fabaceae.undiff;INTR
4587;Indigofera_trifoliata;Fabaceae;Indigofera;Fabaceae.undiff;INTR2
4588;Indigofera_trita;Fabaceae;Indigofera;Fabaceae.undiff;INTRS
4589;Indigofera_trita;Fabaceae;Indigofera;Fabaceae.undiff;INTRS2
4590;Intsia_Thouars;Fabaceae;Intsia;Fabaceae.undiff;INTSI
4591;Inga_vera;Fabaceae;Inga;Fabaceae.undiff;INVE
4592;Indigofera_zollingeriana;Fabaceae;Indigofera;Fabaceae.undiff;INZO
4593;Ivesia_aperta;Rosaceae;Ivesia;Rosaceae.undiff;IVAP
4594;Ivesia_aperta;Rosaceae;Ivesia;Rosaceae.undiff;IVAPA
4595;Ivesia_aperta;Rosaceae;Ivesia;Rosaceae.undiff;IVAPC
4596;Ivesia_argyrocoma;Rosaceae;Ivesia;Rosaceae.undiff;IVAR
4597;Ivesia_arizonica;Rosaceae;Ivesia;Rosaceae.undiff;IVAR2
4598;Ivesia_arizonica;Rosaceae;Ivesia;Rosaceae.undiff;IVARA
4599;Ivesia_arizonica;Rosaceae;Ivesia;Rosaceae.undiff;IVARS
4600;Ivesia_baileyi;Rosaceae;Ivesia;Rosaceae.undiff;IVBA
4601;Ivesia_baileyi;Rosaceae;Ivesia;Rosaceae.undiff;IVBAB
4602;Ivesia_baileyi;Rosaceae;Ivesia;Rosaceae.undiff;IVBAB2
4603;Ivesia_baileyi;Rosaceae;Ivesia;Rosaceae.undiff;IVBAS
4604;Ivesia_callida;Rosaceae;Ivesia;Rosaceae.undiff;IVCA
4605;Ivesia_campestris;Rosaceae;Ivesia;Rosaceae.undiff;IVCA2
4606;Ivesia_cryptocaulis;Rosaceae;Ivesia;Rosaceae.undiff;IVCR
4607;Ivesia_gordonii;Rosaceae;Ivesia;Rosaceae.undiff;IVGO
4608;Ivesia_jaegeri;Rosaceae;Ivesia;Rosaceae.undiff;IVJA
4609;Ivesia_kingii;Rosaceae;Ivesia;Rosaceae.undiff;IVKI
4610;Ivesia_longibracteata;Rosaceae;Ivesia;Rosaceae.undiff;IVLO
4611;Ivesia_lycopodioides;Rosaceae;Ivesia;Rosaceae.undiff;IVLY
4612;Ivesia_lycopodioides;Rosaceae;Ivesia;Rosaceae.undiff;IVLYL
4613;Ivesia_lycopodioides;Rosaceae;Ivesia;Rosaceae.undiff;IVLYM
4614;Ivesia_lycopodioides;Rosaceae;Ivesia;Rosaceae.undiff;IVLYS
4615;Ivesia_muirii;Rosaceae;Ivesia;Rosaceae.undiff;IVMU
4616;Ivesia_multifoliolata;Rosaceae;Ivesia;Rosaceae.undiff;IVMU2
4617;Ivesia_paniculata;Rosaceae;Ivesia;Rosaceae.undiff;IVPA
4618;Ivesia_patellifera;Rosaceae;Ivesia;Rosaceae.undiff;IVPA2
4619;Ivesia_pickeringii;Rosaceae;Ivesia;Rosaceae.undiff;IVPI
4620;Ivesia_pityocharis;Rosaceae;Ivesia;Rosaceae.undiff;IVPI2
4621;Ivesia_pygmaea;Rosaceae;Ivesia;Rosaceae.undiff;IVPY
4622;Ivesia_rhypara;Rosaceae;Ivesia;Rosaceae.undiff;IVRH
4623;Ivesia_rhypara;Rosaceae;Ivesia;Rosaceae.undiff;IVRHR
4624;Ivesia_rhypara;Rosaceae;Ivesia;Rosaceae.undiff;IVRHS
4625;Ivesia_sabulosa;Rosaceae;Ivesia;Rosaceae.undiff;IVSA
4626;Ivesia_santolinoides;Rosaceae;Ivesia;Rosaceae.undiff;IVSA2
4627;Ivesia_saxosa;Rosaceae;Ivesia;Rosaceae.undiff;IVSA3
4628;Ivesia_sericoleuca;Rosaceae;Ivesia;Rosaceae.undiff;IVSE
4629;Ivesia_shockleyi;Rosaceae;Ivesia;Rosaceae.undiff;IVSH
4630;Ivesia_shockleyi;Rosaceae;Ivesia;Rosaceae.undiff;IVSHO
4631;Ivesia_shockleyi;Rosaceae;Ivesia;Rosaceae.undiff;IVSHS
4632;Ivesia_tweedyi;Rosaceae;Ivesia;Rosaceae.undiff;IVTW
4633;Ivesia_unguiculata;Rosaceae;Ivesia;Rosaceae.undiff;IVUN
4634;Ivesia_utahensis;Rosaceae;Ivesia;Rosaceae.undiff;IVUT
4635;Ivesia_webberi;Rosaceae;Ivesia;Rosaceae.undiff;IVWE
4636;Jatropha_cardiophylla;Euphorbiaceae;Jatropha;Euphorbiaceae;JACA2
4637;Jatropha_cathartica;Euphorbiaceae;Jatropha;Euphorbiaceae;JACA3
4638;Jatropha_cinerea;Euphorbiaceae;Jatropha;Euphorbiaceae;JACI
4639;Jatropha_costaricensis;Euphorbiaceae;Jatropha;Euphorbiaceae;JACO
4640;Jatropha_cuneata;Euphorbiaceae;Jatropha;Euphorbiaceae;JACU
4641;Jatropha_curcas;Euphorbiaceae;Jatropha;Euphorbiaceae;JACU2
4642;Jatropha_dioica;Euphorbiaceae;Jatropha;Euphorbiaceae;JADI
4643;Jatropha_dioica;Euphorbiaceae;Jatropha;Euphorbiaceae;JADID
4644;Jatropha_dioica;Euphorbiaceae;Jatropha;Euphorbiaceae;JADIG
4645;Jatropha_gossypiifolia;Euphorbiaceae;Jatropha;Euphorbiaceae;JAGO
4646;Jatropha_gossypiifolia;Euphorbiaceae;Jatropha;Euphorbiaceae;JAGOE
4647;Jatropha_gossypiifolia;Euphorbiaceae;Jatropha;Euphorbiaceae;JAGOG
4648;Jatropha_hernandiifolia;Euphorbiaceae;Jatropha;Euphorbiaceae;JAHE
4649;Jatropha_hernandiifolia;Euphorbiaceae;Jatropha;Euphorbiaceae;JAHEH
4650;Jatropha_hernandiifolia;Euphorbiaceae;Jatropha;Euphorbiaceae;JAHEP
4651;Jatropha_integerrima;Euphorbiaceae;Jatropha;Euphorbiaceae;JAIN
4652;Jatropha_integerrima;Euphorbiaceae;Jatropha;Euphorbiaceae;JAINH
4653;Jatropha_integerrima;Euphorbiaceae;Jatropha;Euphorbiaceae;JAINI
4654;Jatropha_macrorhiza;Euphorbiaceae;Jatropha;Euphorbiaceae;JAMA
4655;Jatropha_macrorhiza;Euphorbiaceae;Jatropha;Euphorbiaceae;JAMAM2
4656;Jatropha_macrorhiza;Euphorbiaceae;Jatropha;Euphorbiaceae;JAMAS
4657;Jatropha_multifida;Euphorbiaceae;Jatropha;Euphorbiaceae;JAMU
4658;Jatropha_podagrica;Euphorbiaceae;Jatropha;Euphorbiaceae;JAPO
4659;Jatropha_spathula;Euphorbiaceae;Jatropha;Euphorbiaceae;JASP
4660;Johanneshowellia_crateriorum;Polygonaceae;Johanneshowellia;Polygonaceae.undiff;JOCR
4661;Johanneshowellia_Reveal;Polygonaceae;Johanneshowellia;Polygonaceae.undiff;JOHAN
4662;Johanneshowellia_puberula;Polygonaceae;Johanneshowellia;Polygonaceae.undiff;JOPU
4663;Juglans_ailantifolia;Juglandaceae;Juglans;Juglans;JUAI2
4664;Juniperus_arizonica;Cupressaceae;Juniperus;Cupressaceae.Taxaceae.undiff;JUAR3
4665;Juniperus_ashei;Cupressaceae;Juniperus;Cupressaceae.Taxaceae.undiff;JUAS
4666;Jubaea_Kunth;Arecaceae;Jubaea;Arecaceae;JUBAE
4667;Juglans_×bixbyi;Juglandaceae;Juglans;Juglans;JUBI3
4668;Juglans_boliviana;Juglandaceae;Juglans;Juglans;JUBO4
4669;Juglans_californica;Juglandaceae;Juglans;Juglans;JUCA
4670;Juniperus_californica;Cupressaceae;Juniperus;Cupressaceae.Taxaceae.undiff;JUCA7
4671;Juniperus_cedrus;Cupressaceae;Juniperus;Cupressaceae.Taxaceae.undiff;JUCE3
4672;Jubaea_chilensis;Arecaceae;Jubaea;Arecaceae;JUCH3
4673;Juniperus_chinensis;Cupressaceae;Juniperus;Cupressaceae.Taxaceae.undiff;JUCH4
4674;Juniperus_chinensis;Cupressaceae;Juniperus;Cupressaceae.Taxaceae.undiff;JUCHS2
4675;Juglans_cinerea;Juglandaceae;Juglans;Juglans;JUCI
4676;Juniperus_coahuilensis;Cupressaceae;Juniperus;Cupressaceae.Taxaceae.undiff;JUCO11
4677;Juniperus_conferta;Cupressaceae;Juniperus;Cupressaceae.Taxaceae.undiff;JUCO12
4678;Juniperus_communis;Cupressaceae;Juniperus;Cupressaceae.Taxaceae.undiff;JUCO6
4679;Juniperus_communis;Cupressaceae;Juniperus;Cupressaceae.Taxaceae.undiff;JUCOC3
4680;Juniperus_communis;Cupressaceae;Juniperus;Cupressaceae.Taxaceae.undiff;JUCOC4
4681;Juniperus_communis;Cupressaceae;Juniperus;Cupressaceae.Taxaceae.undiff;JUCOD
4682;Juniperus_communis;Cupressaceae;Juniperus;Cupressaceae.Taxaceae.undiff;JUCOM
4683;Juniperus_communis;Cupressaceae;Juniperus;Cupressaceae.Taxaceae.undiff;JUCOM2
4684;Juniperus_deppeana;Cupressaceae;Juniperus;Cupressaceae.Taxaceae.undiff;JUDE2
4685;Juniperus_drupacea;Cupressaceae;Juniperus;Cupressaceae.Taxaceae.undiff;JUDR2
4686;Juniperus_excelsa;Cupressaceae;Juniperus;Cupressaceae.Taxaceae.undiff;JUEX2
4687;Juniperus_×fassettii;Cupressaceae;Juniperus;Cupressaceae.Taxaceae.undiff;JUFA2
4688;Juniperus_flaccida;Cupressaceae;Juniperus;Cupressaceae.Taxaceae.undiff;JUFL
4689;Juniperus_foetidissima;Cupressaceae;Juniperus;Cupressaceae.Taxaceae.undiff;JUFO2
4690;Juniperus_grandis;Cupressaceae;Juniperus;Cupressaceae.Taxaceae.undiff;JUGR7
4691;Juglans_hindsii;Juglandaceae;Juglans;Juglans;JUHI
4692;Juglans_hindsii;Juglandaceae;Juglans;Juglans;JUHI2
4693;Juniperus_horizontalis;Cupressaceae;Juniperus;Cupressaceae.Taxaceae.undiff;JUHO2
4694;Juglans_×intermedia;Juglandaceae;Juglans;Juglans;JUIN3
4695;Juglans_jamaicensis;Juglandaceae;Juglans;Juglans;JUJA
4696;Juglans_major;Juglandaceae;Juglans;Juglans;JUMA
4697;Juniperus_maritima;Cupressaceae;Juniperus;Cupressaceae.Taxaceae.undiff;JUMA10
4698;Juglans_mandshurica;Juglandaceae;Juglans;Juglans;JUMA8
4699;Juglans_microcarpa;Juglandaceae;Juglans;Juglans;JUMI
4700;Juglans_microcarpa;Juglandaceae;Juglans;Juglans;JUMIM
4701;Juglans_microcarpa;Juglandaceae;Juglans;Juglans;JUMIS
4702;Juniperus_monosperma;Cupressaceae;Juniperus;Cupressaceae.Taxaceae.undiff;JUMO
4703;Juniperus_monosperma;Cupressaceae;Juniperus;Cupressaceae.Taxaceae.undiff;JUMOG
4704;Juniperus_monosperma;Cupressaceae;Juniperus;Cupressaceae.Taxaceae.undiff;JUMOM
4705;Juglans_neotropica;Juglandaceae;Juglans;Juglans;38504
4706;Juglans_nigra;Juglandaceae;Juglans;Juglans;JUNI
4707;Juniperus_occidentalis;Cupressaceae;Juniperus;Cupressaceae.Taxaceae.undiff;JUOC
4708;Juniperus_osteosperma;Cupressaceae;Juniperus;Cupressaceae.Taxaceae.undiff;JUOS
4709;Juniperus_oxycedrus;Cupressaceae;Juniperus;Cupressaceae.Taxaceae.undiff;JUOX2
4710;Juniperus_oxycedrus;Cupressaceae;Juniperus;Cupressaceae.Taxaceae.undiff;JUOXM2
4711;Juniperus_phoenicea;Cupressaceae;Juniperus;Cupressaceae.Taxaceae.undiff;JUPH2
4712;Juniperus_pinchotii;Cupressaceae;Juniperus;Cupressaceae.Taxaceae.undiff;JUPI
4713;Juniperus_polycarpos;Cupressaceae;Juniperus;Cupressaceae.Taxaceae.undiff;JUPO4
4714;Juniperus_pseudosabina;Cupressaceae;Juniperus;Cupressaceae.Taxaceae.undiff;JUPS2
4715;Juglans_×quadrangulata;Juglandaceae;Juglans;Juglans;JUQU
4716;Juglans_regia;Juglandaceae;Juglans;Juglans;JURE80
4717;Juniperus_rigida;Cupressaceae;Juniperus;Cupressaceae.Taxaceae.undiff;JURI3
4718;Juniperus_sabina;Cupressaceae;Juniperus;Cupressaceae.Taxaceae.undiff;JUSA5
4719;Juniperus_scopulorum;Cupressaceae;Juniperus;Cupressaceae.Taxaceae.undiff;JUSC2
4720;Juniperus_squamata;Cupressaceae;Juniperus;Cupressaceae.Taxaceae.undiff;JUSQ2
4721;Juniperus_virginiana;Cupressaceae;Juniperus;Cupressaceae.Taxaceae.undiff;JUVI
4722;Juniperus_virginiana;Cupressaceae;Juniperus;Cupressaceae.Taxaceae.undiff;JUVIS
4723;Juniperus_virginiana;Cupressaceae;Juniperus;Cupressaceae.Taxaceae.undiff;JUVIV
4724;Juniperus_wallichiana;Cupressaceae;Juniperus;Cupressaceae.Taxaceae.undiff;JUWA2
4725;Kalmia_angustifolia;Ericaceae;Kalmia;Ericaceae.undiff;KAAN
4726;Kalmia_carolina;Ericaceae;Kalmia;Ericaceae.undiff;KACA2
4727;Kalmia_cuneata;Ericaceae;Kalmia;Ericaceae.undiff;KACU
4728;Kalmiopsis_fragrans;Ericaceae;Kalmiopsis;Ericaceae.undiff;KAFR
4729;Kalmia_hirsuta;Ericaceae;Kalmia;Ericaceae.undiff;KAHI2
4730;Karwinskia_humboldtiana;Rhamnaceae;Karwinskia;Rhamnaceae;KAHU
4731;Kanaloa_kahoolawensis;Fabaceae;Kanaloa;Fabaceae.undiff;KAKA
4732;Kalmia_latifolia;Ericaceae;Kalmia;Ericaceae.undiff;KALA
4733;Kalmiopsis_leachiana;Ericaceae;Kalmiopsis;Ericaceae.undiff;KALE
4734;Kalmiopsis_Rehder;Ericaceae;Kalmiopsis;Ericaceae.undiff;KALMI2
4735;Kalmia_microphylla;Ericaceae;Kalmia;Ericaceae.undiff;KAMI
4736;Kalmia_polifolia;Ericaceae;Kalmia;Ericaceae.undiff;KAPO
4737;Kerria_japonica;Rosaceae;Kerria;Rosaceae.undiff;KEJA
4738;Kennedia_nigricans;Fabaceae;Kennedia;Fabaceae.undiff;KENI
4739;Kennedia_prostrata;Fabaceae;Kennedia;Fabaceae.undiff;KEPR2
4740;Kennedia_rubicunda;Fabaceae;Kennedia;Fabaceae.undiff;KERU2
4741;Kelseya_uniflora;Rosaceae;Kelseya;Rosaceae.undiff;KEUN
4742;Kokia_cookei;Malvaceae;Kokia;Malvaceae.undiff;KOCO2
4743;Kosteletzkya_depressa;Malvaceae;Kosteletzkya;Malvaceae.undiff;KODE2
4744;Kokia_drynarioides;Malvaceae;Kokia;Malvaceae.undiff;KODR
4745;Koenigia_islandica;Polygonaceae;Koenigia;Polygonaceae.undiff;KOIS
4746;Kokia_kauaiensis;Malvaceae;Kokia;Malvaceae.undiff;KOKA
4747;Kokia_lanceolata;Malvaceae;Kokia;Malvaceae.undiff;KOLA2
4748;Kosteletzkya_virginica;Malvaceae;Kosteletzkya;Malvaceae.undiff;KOVI
4749;Krapovickasia_Fryxell;Malvaceae;Krapovickasia;Malvaceae.undiff;KRAPO
4750;Krugiodendron_ferreum;Rhamnaceae;Krugiodendron;Rhamnaceae;KRFE
4751;Krapovickasia_physaloides;Malvaceae;Krapovickasia;Malvaceae.undiff;KRPH
4752;Kummerowia_stipulacea;Fabaceae;Kummerowia;Fabaceae.undiff;KUST
4753;Kummerowia_striata;Fabaceae;Kummerowia;Fabaceae.undiff;KUST2
4754;Laburnum_alpinum;Fabaceae;Laburnum;Fabaceae.undiff;LAAL8
4755;Lathyrus_alpestris;Fabaceae;Lathyrus;Fabaceae.undiff;LAAL9
4756;Laburnum_anagyroides;Fabaceae;Laburnum;Fabaceae.undiff;LAAN2
4757;Lathyrus_angulatus;Fabaceae;Lathyrus;Fabaceae.undiff;LAAN3
4758;Lathyrus_annuus;Fabaceae;Lathyrus;Fabaceae.undiff;LAAN7
4759;Lathyrus_aphaca;Fabaceae;Lathyrus;Fabaceae.undiff;LAAP2
4760;Lavatera_arborea;Malvaceae;Lavatera;Malvaceae.undiff;LAAR2
4761;Lavatera_assurgentiflora;Malvaceae;Lavatera;Malvaceae.undiff;LAAS
4762;Lavatera_assurgentiflora;Malvaceae;Lavatera;Malvaceae.undiff;LAASA
4763;Lavatera_assurgentiflora;Malvaceae;Lavatera;Malvaceae.undiff;LAASG
4764;Lathyrus_bijugatus;Fabaceae;Lathyrus;Fabaceae.undiff;LABI2
4765;Lathyrus_biflorus;Fabaceae;Lathyrus;Fabaceae.undiff;LABI3
4766;Lathyrus_brachycalyx;Fabaceae;Lathyrus;Fabaceae.undiff;LABR
4767;Lathyrus_brachycalyx;Fabaceae;Lathyrus;Fabaceae.undiff;LABRB
4768;Lathyrus_brachycalyx;Fabaceae;Lathyrus;Fabaceae.undiff;LABRZ2
4769;Lappula_cenchrusoides;Boraginaceae;Lappula;Boraginaceae;LACE
4770;Lathyrus_chloranthus;Fabaceae;Lathyrus;Fabaceae.undiff;LACH7
4771;Lathyrus_cicera;Fabaceae;Lathyrus;Fabaceae.undiff;LACI
4772;Lathyrus_clymenum;Fabaceae;Lathyrus;Fabaceae.undiff;LACL2
4773;Lastarriaea_coriacea;Polygonaceae;Lastarriaea;Polygonaceae.undiff;LACO4
4774;Lavatera_cretica;Malvaceae;Lavatera;Malvaceae.undiff;LACR
4775;Larix_decidua;Pinaceae;Larix;Larix;LADE2
4776;Lathyrus_delnorticus;Fabaceae;Lathyrus;Fabaceae.undiff;LADE3
4777;Lappula_diploloma;Boraginaceae;Lappula;Boraginaceae;LADI10
4778;Lathyrus_eucosmus;Fabaceae;Lathyrus;Fabaceae.undiff;LAEU
4779;Lathyrus_filiformis;Fabaceae;Lathyrus;Fabaceae.undiff;LAFI2
4780;Lathyrus_glandulosus;Fabaceae;Lathyrus;Fabaceae.undiff;LAGL8
4781;Larix_gmelinii;Pinaceae;Larix;Larix;LAGM3
4782;Larix_gmelinii;Pinaceae;Larix;Larix;LAGMJ
4783;Lathyrus_gorgonei;Fabaceae;Lathyrus;Fabaceae.undiff;LAGO3
4784;Lathyrus_graminifolius;Fabaceae;Lathyrus;Fabaceae.undiff;LAGR3
4785;Lathyrus_grimesii;Fabaceae;Lathyrus;Fabaceae.undiff;LAGR9
4786;Lathyrus_hirsutus;Fabaceae;Lathyrus;Fabaceae.undiff;LAHI2
4787;Lathyrus_hitchcockianus;Fabaceae;Lathyrus;Fabaceae.undiff;LAHI4
4788;Lathyrus_holochlorus;Fabaceae;Lathyrus;Fabaceae.undiff;LAHO2
4789;Lathyrus_hygrophilus;Fabaceae;Lathyrus;Fabaceae.undiff;LAHY3
4790;Lathyrus_inconspicuus;Fabaceae;Lathyrus;Fabaceae.undiff;LAIN14
4791;Lathyrus_japonicus;Fabaceae;Lathyrus;Fabaceae.undiff;LAJA
4792;Lathyrus_japonicus;Fabaceae;Lathyrus;Fabaceae.undiff;LAJAA2
4793;Lathyrus_japonicus;Fabaceae;Lathyrus;Fabaceae.undiff;LAJAJ
4794;Lathyrus_japonicus;Fabaceae;Lathyrus;Fabaceae.undiff;LAJAM
4795;Lathyrus_japonicus;Fabaceae;Lathyrus;Fabaceae.undiff;LAJAP
4796;Lathyrus_japonicus;Fabaceae;Lathyrus;Fabaceae.undiff;LAJAP2
4797;Lathyrus_japonicus;Fabaceae;Lathyrus;Fabaceae.undiff;LAJAP3
4798;Lathyrus_jepsonii;Fabaceae;Lathyrus;Fabaceae.undiff;LAJE
4799;Lathyrus_jepsonii;Fabaceae;Lathyrus;Fabaceae.undiff;LAJEC
4800;Lathyrus_jepsonii;Fabaceae;Lathyrus;Fabaceae.undiff;LAJEJ
4801;Larix_kaempferi;Pinaceae;Larix;Larix;LAKA2
4802;Larix_laricina;Pinaceae;Larix;Larix;LALA
4803;Lathyrus_lanszwertii;Fabaceae;Lathyrus;Fabaceae.undiff;LALA3
4804;Lathyrus_latifolius;Fabaceae;Lathyrus;Fabaceae.undiff;LALA4
4805;Lathyrus_laetivirens;Fabaceae;Lathyrus;Fabaceae.undiff;LALA6
4806;Lathyrus_lanszwertii;Fabaceae;Lathyrus;Fabaceae.undiff;LALAA
4807;Lathyrus_latifolius;Fabaceae;Lathyrus;Fabaceae.undiff;LALAA4
4808;Lathyrus_lanszwertii;Fabaceae;Lathyrus;Fabaceae.undiff;LALAB2
4809;Lathyrus_lanszwertii;Fabaceae;Lathyrus;Fabaceae.undiff;LALAL2
4810;Lathyrus_lanszwertii;Fabaceae;Lathyrus;Fabaceae.undiff;LALAL3
4811;Lathyrus_latifolius;Fabaceae;Lathyrus;Fabaceae.undiff;LALAL4
4812;Lathyrus_lanszwertii;Fabaceae;Lathyrus;Fabaceae.undiff;LALAT
4813;Lathyrus_littoralis;Fabaceae;Lathyrus;Fabaceae.undiff;LALI2
4814;Lathyrus_linifolius;Fabaceae;Lathyrus;Fabaceae.undiff;LALI6
4815;Larix_lyallii;Pinaceae;Larix;Larix;LALY
4816;Lathyrus_magellanicus;Fabaceae;Lathyrus;Fabaceae.undiff;LAMA14
4817;Larix_×marschlinsii;Pinaceae;Larix;Larix;LAMA16
4818;Lappula_marginata;Boraginaceae;Lappula;Boraginaceae;LAMA9
4819;Lathyrus_nevadensis;Fabaceae;Lathyrus;Fabaceae.undiff;LANE3
4820;Lathyrus_nevadensis;Fabaceae;Lathyrus;Fabaceae.undiff;LANEC
4821;Lathyrus_nevadensis;Fabaceae;Lathyrus;Fabaceae.undiff;LANEL
4822;Lathyrus_nevadensis;Fabaceae;Lathyrus;Fabaceae.undiff;LANEN
4823;Lathyrus_nevadensis;Fabaceae;Lathyrus;Fabaceae.undiff;LANEN2
4824;Lathyrus_nevadensis;Fabaceae;Lathyrus;Fabaceae.undiff;LANEP4
4825;Lathyrus_nevadensis;Fabaceae;Lathyrus;Fabaceae.undiff;LANEP5
4826;Lathyrus_nevadensis;Fabaceae;Lathyrus;Fabaceae.undiff;LANEP6
4827;Lathyrus_nissolia;Fabaceae;Lathyrus;Fabaceae.undiff;LANI3
4828;Lathyrus_niger;Fabaceae;Lathyrus;Fabaceae.undiff;LANI4
4829;Larix_occidentalis;Pinaceae;Larix;Larix;LAOC
4830;Lathyrus_ochroleucus;Fabaceae;Lathyrus;Fabaceae.undiff;LAOC2
4831;Lappula_occidentalis;Boraginaceae;Lappula;Boraginaceae;LAOC3
4832;Lathyrus_ochrus;Fabaceae;Lathyrus;Fabaceae.undiff;LAOC6
4833;Lappula_occidentalis;Boraginaceae;Lappula;Boraginaceae;LAOCC
4834;Lappula_occidentalis;Boraginaceae;Lappula;Boraginaceae;LAOCO
4835;Lathyrus_odoratus;Fabaceae;Lathyrus;Fabaceae.undiff;LAOD
4836;Lavatera_olbia;Malvaceae;Lavatera;Malvaceae.undiff;LAOL2
4837;Lagunaria_patersonia;Malvaceae;Lagunaria;Malvaceae.undiff;LAPA
4838;Lathyrus_parviflorus;Fabaceae;Lathyrus;Fabaceae.undiff;LAPA17
4839;Lathyrus_palustris;Fabaceae;Lathyrus;Fabaceae.undiff;LAPA4
4840;Lathyrus_pauciflorus;Fabaceae;Lathyrus;Fabaceae.undiff;LAPA5
4841;Lathyrus_pauciflorus;Fabaceae;Lathyrus;Fabaceae.undiff;LAPAP2
4842;Lathyrus_pauciflorus;Fabaceae;Lathyrus;Fabaceae.undiff;LAPAU
4843;Lathyrus_polymorphus;Fabaceae;Lathyrus;Fabaceae.undiff;LAPO2
4844;Lathyrus_polyphyllus;Fabaceae;Lathyrus;Fabaceae.undiff;LAPO3
4845;Lathyrus_polymorphus;Fabaceae;Lathyrus;Fabaceae.undiff;LAPOH
4846;Lathyrus_polymorphus;Fabaceae;Lathyrus;Fabaceae.undiff;LAPOI
4847;Lathyrus_polymorphus;Fabaceae;Lathyrus;Fabaceae.undiff;LAPOP
4848;Lathyrus_polymorphus;Fabaceae;Lathyrus;Fabaceae.undiff;LAPOP2
4849;Lappula_Moench;Boraginaceae;Lappula;Boraginaceae;LAPPU
4850;Lathyrus_pratensis;Fabaceae;Lathyrus;Fabaceae.undiff;LAPR
4851;Lathyrus_pseudocicera;Fabaceae;Lathyrus;Fabaceae.undiff;LAPS
4852;Lathyrus_pubescens;Fabaceae;Lathyrus;Fabaceae.undiff;LAPU11
4853;Lathyrus_pusillus;Fabaceae;Lathyrus;Fabaceae.undiff;LAPU3
4854;Lablab_purpureus;Fabaceae;Lablab;Fabaceae.undiff;LAPU6
4855;Lablab_purpureus;Fabaceae;Lablab;Fabaceae.undiff;LAPUP3
4856;Lathyrus_rigidus;Fabaceae;Lathyrus;Fabaceae.undiff;LARI
4857;Lathyrus_roseus;Fabaceae;Lathyrus;Fabaceae.undiff;LARO2
4858;Lathyrus_sativus;Fabaceae;Lathyrus;Fabaceae.undiff;LASA2
4859;Larix_sibirica;Pinaceae;Larix;Larix;LASI3
4860;Lathyrus_sphaericus;Fabaceae;Lathyrus;Fabaceae.undiff;LASP2
4861;Lathyrus_splendens;Fabaceae;Lathyrus;Fabaceae.undiff;LASP3
4862;Lappula_squarrosa;Boraginaceae;Lappula;Boraginaceae;LASQ
4863;Lastarriaea_Remy;Polygonaceae;Lastarriaea;Polygonaceae.undiff;LASTA
4864;Lathyrus_sulphureus;Fabaceae;Lathyrus;Fabaceae.undiff;LASU
4865;Lathyrus_sulphureus;Fabaceae;Lathyrus;Fabaceae.undiff;LASUA
4866;Lathyrus_sulphureus;Fabaceae;Lathyrus;Fabaceae.undiff;LASUS
4867;Lathyrus_sylvestris;Fabaceae;Lathyrus;Fabaceae.undiff;LASY
4868;Lathyrus_szowitsii;Fabaceae;Lathyrus;Fabaceae.undiff;LASZ2
4869;Lavatera_thuringiaca;Malvaceae;Lavatera;Malvaceae.undiff;LATH
4870;Lathyrus_tingitanus;Fabaceae;Lathyrus;Fabaceae.undiff;LATI
4871;Lathyrus_torreyi;Fabaceae;Lathyrus;Fabaceae.undiff;LATO
4872;Lavatera_trimestris;Malvaceae;Lavatera;Malvaceae.undiff;LATR3
4873;Lathyrus_tuberosus;Fabaceae;Lathyrus;Fabaceae.undiff;LATU
